timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1776962914911,1008,Home,200,,Thread-Gruppe 1-2,text,true,,9118,148,3,3,http://localhost:8080/tools.descartes.teastore.webui/,1004,0,1
1776962912233,3686,Home,200,,Thread-Gruppe 1-1,text,true,,9118,148,3,3,http://localhost:8080/tools.descartes.teastore.webui/,3682,0,8
1776962917035,65,Home,200,,Thread-Gruppe 1-3,text,true,,9118,148,3,3,http://localhost:8080/tools.descartes.teastore.webui/,65,0,1
1776962917647,259,Login,200,,Thread-Gruppe 1-1,text,true,,10448,1022,3,3,http://localhost:8080/tools.descartes.teastore.webui/,183,0,0
1776962917647,183,Login-0,302,,Thread-Gruppe 1-1,,true,,803,276,3,3,http://localhost:8080/tools.descartes.teastore.webui/loginAction,183,0,0
1776962917834,72,Login-1,200,,Thread-Gruppe 1-1,text,true,,9645,746,3,3,http://localhost:8080/tools.descartes.teastore.webui/,71,0,0
1776962917966,77,Login,200,,Thread-Gruppe 1-2,text,true,,10448,1022,3,3,http://localhost:8080/tools.descartes.teastore.webui/,43,0,0
1776962917966,43,Login-0,302,,Thread-Gruppe 1-2,,true,,803,276,3,3,http://localhost:8080/tools.descartes.teastore.webui/loginAction,43,0,0
1776962918009,34,Login-1,200,,Thread-Gruppe 1-2,text,true,,9645,746,3,3,http://localhost:8080/tools.descartes.teastore.webui/,34,0,0
1776962919560,76,Login,200,,Thread-Gruppe 1-3,text,true,,10449,1023,4,4,http://localhost:8080/tools.descartes.teastore.webui/,45,0,0
1776962919560,45,Login-0,302,,Thread-Gruppe 1-3,,true,,804,276,4,4,http://localhost:8080/tools.descartes.teastore.webui/loginAction,45,0,0
1776962919605,31,Login-1,200,,Thread-Gruppe 1-3,text,true,,9645,747,4,4,http://localhost:8080/tools.descartes.teastore.webui/,31,0,0
1776962921213,40,Home,200,,Thread-Gruppe 1-4,text,true,,9118,148,4,4,http://localhost:8080/tools.descartes.teastore.webui/,39,0,1
1776962920099,1841,List Products,200,,Thread-Gruppe 1-1,text,true,,98521,772,5,5,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=1,1804,0,0
1776962920422,1518,List Products,200,,Thread-Gruppe 1-2,text,true,,105755,772,5,5,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,1481,0,0
1776962922519,104,List Products,200,,Thread-Gruppe 1-3,text,true,,105755,773,5,5,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,94,0,0
1776962923415,33,Home,200,,Thread-Gruppe 1-5,text,true,,9118,148,5,5,http://localhost:8080/tools.descartes.teastore.webui/,33,0,1
1776962924042,76,Login,200,,Thread-Gruppe 1-4,text,true,,10449,1023,5,5,http://localhost:8080/tools.descartes.teastore.webui/,32,0,0
1776962924042,32,Login-0,302,,Thread-Gruppe 1-4,,true,,804,276,5,5,http://localhost:8080/tools.descartes.teastore.webui/loginAction,32,0,0
1776962924075,43,Login-1,200,,Thread-Gruppe 1-4,text,true,,9645,747,5,5,http://localhost:8080/tools.descartes.teastore.webui/,42,0,0
1776962923461,1483,Look at Product,200,,Thread-Gruppe 1-1,text,true,,99008,759,6,6,http://localhost:8080/tools.descartes.teastore.webui/product?id=16,1438,0,0
1776962924741,270,Look at Product,200,,Thread-Gruppe 1-2,text,true,,87389,760,6,6,http://localhost:8080/tools.descartes.teastore.webui/product?id=122,269,0,0
1776962925044,45,Login,200,,Thread-Gruppe 1-5,text,true,,10448,1022,6,6,http://localhost:8080/tools.descartes.teastore.webui/,23,0,0
1776962925044,23,Login-0,302,,Thread-Gruppe 1-5,,true,,803,276,6,6,http://localhost:8080/tools.descartes.teastore.webui/loginAction,23,0,0
1776962925068,21,Login-1,200,,Thread-Gruppe 1-5,text,true,,9645,746,6,6,http://localhost:8080/tools.descartes.teastore.webui/,21,0,0
1776962925555,75,Look at Product,200,,Thread-Gruppe 1-3,text,true,,91253,761,6,6,http://localhost:8080/tools.descartes.teastore.webui/product?id=117,73,0,0
1776962926089,201,List Products,200,,Thread-Gruppe 1-4,text,true,,113185,773,6,6,http://localhost:8080/tools.descartes.teastore.webui/category?category=6&page=1,180,0,0
1776962926387,136,List Products,200,,Thread-Gruppe 1-5,text,true,,105755,772,6,6,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,129,0,0
1776962927601,201,Home,200,,Thread-Gruppe 1-6,text,true,,9118,148,6,6,http://localhost:8080/tools.descartes.teastore.webui/,198,0,1
1776962926054,1791,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,25633,1741,6,6,http://localhost:8080/tools.descartes.teastore.webui/cart,288,0,0
1776962926054,288,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,933,865,6,6,http://localhost:8080/tools.descartes.teastore.webui/cartAction,288,0,0
1776962926344,1501,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,24700,876,6,6,http://localhost:8080/tools.descartes.teastore.webui/cart,1490,0,0
1776962926066,1780,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,28708,1738,6,6,http://localhost:8080/tools.descartes.teastore.webui/cart,276,0,0
1776962926066,276,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,931,864,6,6,http://localhost:8080/tools.descartes.teastore.webui/cartAction,276,0,0
1776962926344,1502,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,27777,874,6,6,http://localhost:8080/tools.descartes.teastore.webui/cart,1490,0,0
1776962927541,345,Look at Product,200,,Thread-Gruppe 1-4,text,true,,99364,761,6,6,http://localhost:8080/tools.descartes.teastore.webui/product?id=407,344,0,0
1776962928587,97,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,26990,1743,7,7,http://localhost:8080/tools.descartes.teastore.webui/cart,48,0,0
1776962928587,48,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,934,866,7,7,http://localhost:8080/tools.descartes.teastore.webui/cartAction,48,0,0
1776962928637,47,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,26056,877,7,7,http://localhost:8080/tools.descartes.teastore.webui/cart,46,0,0
1776962928963,87,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,25890,1743,7,7,http://localhost:8080/tools.descartes.teastore.webui/cart,39,0,0
1776962928963,39,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,934,866,7,7,http://localhost:8080/tools.descartes.teastore.webui/cartAction,39,0,0
1776962929003,47,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,24956,877,7,7,http://localhost:8080/tools.descartes.teastore.webui/cart,47,0,0
1776962929061,35,Login,200,,Thread-Gruppe 1-6,text,true,,10448,1022,7,7,http://localhost:8080/tools.descartes.teastore.webui/,20,0,0
1776962929061,20,Login-0,302,,Thread-Gruppe 1-6,,true,,803,276,7,7,http://localhost:8080/tools.descartes.teastore.webui/loginAction,20,0,0
1776962929082,14,Login-1,200,,Thread-Gruppe 1-6,text,true,,9645,746,7,7,http://localhost:8080/tools.descartes.teastore.webui/,14,0,0
1776962929316,46,Look at Product,200,,Thread-Gruppe 1-5,text,true,,96448,760,7,7,http://localhost:8080/tools.descartes.teastore.webui/product?id=117,42,0,0
1776962929645,37,Home,200,,Thread-Gruppe 1-7,text,true,,9118,148,7,7,http://localhost:8080/tools.descartes.teastore.webui/,36,0,1
1776962929752,32,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,105777,899,7,7,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,28,0,0
1776962930081,69,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,100779,896,7,7,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=4,63,0,0
1776962930525,65,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,105777,898,7,7,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,64,0,0
1776962930494,112,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,27927,1741,7,7,http://localhost:8080/tools.descartes.teastore.webui/cart,45,0,0
1776962930494,45,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,933,865,7,7,http://localhost:8080/tools.descartes.teastore.webui/cartAction,45,0,0
1776962930540,66,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,26994,876,7,7,http://localhost:8080/tools.descartes.teastore.webui/cart,65,0,0
1776962930625,35,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,112409,899,7,7,http://localhost:8080/tools.descartes.teastore.webui/category?category=6&page=3,35,0,0
1776962930640,38,List Products,200,,Thread-Gruppe 1-6,text,true,,124483,772,7,7,http://localhost:8080/tools.descartes.teastore.webui/category?category=5&page=1,34,0,0
1776962930733,42,Login,200,,Thread-Gruppe 1-7,text,true,,10449,1023,7,7,http://localhost:8080/tools.descartes.teastore.webui/,23,0,0
1776962930733,23,Login-0,302,,Thread-Gruppe 1-7,,true,,804,276,7,7,http://localhost:8080/tools.descartes.teastore.webui/loginAction,23,0,0
1776962930756,19,Login-1,200,,Thread-Gruppe 1-7,text,true,,9645,747,7,7,http://localhost:8080/tools.descartes.teastore.webui/,19,0,0
1776962931273,94,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,27687,1987,8,8,http://localhost:8080/tools.descartes.teastore.webui/cart,51,0,0
1776962931273,51,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,1052,992,8,8,http://localhost:8080/tools.descartes.teastore.webui/cartAction,51,0,0
1776962931325,42,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,26635,995,8,8,http://localhost:8080/tools.descartes.teastore.webui/cart,41,0,0
1776962931819,33,List Products with different page,200,,Thread-Gruppe 1-5,text,true,,105777,898,8,8,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,29,0,0
1776962931906,50,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,29394,1979,8,8,http://localhost:8080/tools.descartes.teastore.webui/cart,19,0,0
1776962931906,19,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,1048,988,8,8,http://localhost:8080/tools.descartes.teastore.webui/cartAction,19,0,0
1776962931926,30,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,28346,991,8,8,http://localhost:8080/tools.descartes.teastore.webui/cart,29,0,0
1776962931959,47,Add Product 2 to Cart,200,,Thread-Gruppe 1-4,text,true,,26610,1988,8,8,http://localhost:8080/tools.descartes.teastore.webui/cart,14,0,0
1776962931959,14,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-4,,true,,1053,992,8,8,http://localhost:8080/tools.descartes.teastore.webui/cartAction,14,0,0
1776962931974,32,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-4,text,true,,25557,996,8,8,http://localhost:8080/tools.descartes.teastore.webui/cart,31,0,0
1776962932591,66,Logout,200,,Thread-Gruppe 1-3,text,true,,10823,1829,8,8,http://localhost:8080/tools.descartes.teastore.webui/,34,0,0
1776962932591,34,Logout-0,302,,Thread-Gruppe 1-3,,true,,1392,1093,8,8,http://localhost:8080/tools.descartes.teastore.webui/loginAction,34,0,0
1776962932625,32,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9431,736,8,8,http://localhost:8080/tools.descartes.teastore.webui/,31,0,0
1776962932623,41,List Products,200,,Thread-Gruppe 1-7,text,true,,105755,773,8,8,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,39,0,0
1776962932996,53,Logout,200,,Thread-Gruppe 1-1,text,true,,10823,1825,8,8,http://localhost:8080/tools.descartes.teastore.webui/,18,0,0
1776962932996,18,Logout-0,302,,Thread-Gruppe 1-1,,true,,1392,1089,8,8,http://localhost:8080/tools.descartes.teastore.webui/loginAction,18,0,0
1776962933014,35,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9431,736,8,8,http://localhost:8080/tools.descartes.teastore.webui/,34,0,0
1776962932969,105,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,26306,1984,8,8,http://localhost:8080/tools.descartes.teastore.webui/cart,31,0,0
1776962932969,31,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,1050,991,8,8,http://localhost:8080/tools.descartes.teastore.webui/cartAction,31,0,0
1776962933001,73,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,25256,993,8,8,http://localhost:8080/tools.descartes.teastore.webui/cart,73,0,0
1776962933308,26,Home,200,,Thread-Gruppe 1-8,text,true,,9118,148,8,8,http://localhost:8080/tools.descartes.teastore.webui/,26,0,1
1776962933397,37,Logout,200,,Thread-Gruppe 1-4,text,true,,10823,1830,8,8,http://localhost:8080/tools.descartes.teastore.webui/,22,0,0
1776962933397,22,Logout-0,302,,Thread-Gruppe 1-4,,true,,1392,1094,8,8,http://localhost:8080/tools.descartes.teastore.webui/loginAction,22,0,0
1776962933420,14,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9431,736,8,8,http://localhost:8080/tools.descartes.teastore.webui/,14,0,0
1776962933489,101,Look at Product,200,,Thread-Gruppe 1-6,text,true,,125173,760,8,8,http://localhost:8080/tools.descartes.teastore.webui/product?id=309,99,0,0
1776962933718,124,Add Product 2 to Cart,200,,Thread-Gruppe 1-5,text,true,,28622,1986,8,8,http://localhost:8080/tools.descartes.teastore.webui/cart,74,0,0
1776962933718,74,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-5,,true,,1052,991,8,8,http://localhost:8080/tools.descartes.teastore.webui/cartAction,74,0,0
1776962933793,49,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-5,text,true,,27570,995,8,8,http://localhost:8080/tools.descartes.teastore.webui/cart,49,0,0
1776962934777,338,Login,200,,Thread-Gruppe 1-8,text,true,,10449,1023,9,9,http://localhost:8080/tools.descartes.teastore.webui/,24,0,0
1776962934777,24,Login-0,302,,Thread-Gruppe 1-8,,true,,804,276,9,9,http://localhost:8080/tools.descartes.teastore.webui/loginAction,24,0,0
1776962934802,313,Login-1,200,,Thread-Gruppe 1-8,text,true,,9645,747,9,9,http://localhost:8080/tools.descartes.teastore.webui/,313,0,0
1776962935190,17,Home,200,,Thread-Gruppe 1-1,text,true,,9118,148,9,9,http://localhost:8080/tools.descartes.teastore.webui/,16,0,0
1776962935364,30,Home,200,,Thread-Gruppe 1-3,text,true,,9118,148,9,9,http://localhost:8080/tools.descartes.teastore.webui/,30,0,0
1776962935305,109,Look at Product,200,,Thread-Gruppe 1-7,text,true,,102149,761,9,9,http://localhost:8080/tools.descartes.teastore.webui/product?id=114,104,0,0
1776962935399,48,Logout,200,,Thread-Gruppe 1-5,text,true,,10823,1829,9,9,http://localhost:8080/tools.descartes.teastore.webui/,34,0,0
1776962935399,34,Logout-0,302,,Thread-Gruppe 1-5,,true,,1392,1093,9,9,http://localhost:8080/tools.descartes.teastore.webui/loginAction,34,0,0
1776962935434,13,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9431,736,9,9,http://localhost:8080/tools.descartes.teastore.webui/,12,0,0
1776962935518,37,Logout,200,,Thread-Gruppe 1-2,text,true,,10823,1827,9,9,http://localhost:8080/tools.descartes.teastore.webui/,17,0,0
1776962935518,17,Logout-0,302,,Thread-Gruppe 1-2,,true,,1392,1091,9,9,http://localhost:8080/tools.descartes.teastore.webui/loginAction,17,0,0
1776962935537,18,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9431,736,9,9,http://localhost:8080/tools.descartes.teastore.webui/,18,0,0
1776962935860,14,Home,200,,Thread-Gruppe 1-4,text,true,,9118,148,9,9,http://localhost:8080/tools.descartes.teastore.webui/,14,0,0
1776962935963,15,Home,200,,Thread-Gruppe 1-9,text,true,,9118,148,9,9,http://localhost:8080/tools.descartes.teastore.webui/,15,0,1
1776962936234,77,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,29787,1741,9,9,http://localhost:8080/tools.descartes.teastore.webui/cart,25,0,0
1776962936234,25,Add Product to Cart-0,302,,Thread-Gruppe 1-6,,true,,933,865,9,9,http://localhost:8080/tools.descartes.teastore.webui/cartAction,25,0,0
1776962936260,51,Add Product to Cart-1,200,,Thread-Gruppe 1-6,text,true,,28854,876,9,9,http://localhost:8080/tools.descartes.teastore.webui/cart,51,0,0
1776962936608,24,Home,200,,Thread-Gruppe 1-2,text,true,,9118,148,9,9,http://localhost:8080/tools.descartes.teastore.webui/,24,0,0
1776962937197,47,Login,200,,Thread-Gruppe 1-3,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,24,0,0
1776962937197,24,Login-0,302,,Thread-Gruppe 1-3,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,24,0,0
1776962937222,22,Login-1,200,,Thread-Gruppe 1-3,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,22,0,0
1776962937367,49,Login,200,,Thread-Gruppe 1-4,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,23,0,0
1776962937367,23,Login-0,302,,Thread-Gruppe 1-4,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,23,0,0
1776962937391,25,Login-1,200,,Thread-Gruppe 1-4,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,25,0,0
1776962937363,53,Login,200,,Thread-Gruppe 1-9,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,27,0,0
1776962937363,27,Login-0,302,,Thread-Gruppe 1-9,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,27,0,0
1776962937391,25,Login-1,200,,Thread-Gruppe 1-9,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,25,0,0
1776962937513,35,List Products with different page,200,,Thread-Gruppe 1-6,text,true,,122068,898,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=5&page=2,34,0,0
1776962937646,45,List Products,200,,Thread-Gruppe 1-8,text,true,,152087,773,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=4&page=1,43,0,0
1776962937638,66,Login,200,,Thread-Gruppe 1-1,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,16,0,0
1776962937638,16,Login-0,302,,Thread-Gruppe 1-1,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,16,0,0
1776962937655,49,Login-1,200,,Thread-Gruppe 1-1,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,49,0,0
1776962938019,33,Home,200,,Thread-Gruppe 1-10,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,33,0,2
1776962938099,16,Home,200,,Thread-Gruppe 1-5,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,16,0,0
1776962938130,51,Add Product to Cart,200,,Thread-Gruppe 1-7,text,true,,29091,1742,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,12,0,0
1776962938130,12,Add Product to Cart-0,302,,Thread-Gruppe 1-7,,true,,933,866,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,12,0,0
1776962938143,38,Add Product to Cart-1,200,,Thread-Gruppe 1-7,text,true,,28158,876,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,37,0,0
1776962938588,64,Login,200,,Thread-Gruppe 1-2,text,true,,10449,1023,10,10,http://localhost:8080/tools.descartes.teastore.webui/,47,0,0
1776962938588,47,Login-0,302,,Thread-Gruppe 1-2,,true,,804,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,47,0,0
1776962938635,17,Login-1,200,,Thread-Gruppe 1-2,text,true,,9645,747,10,10,http://localhost:8080/tools.descartes.teastore.webui/,17,0,0
1776962938763,33,List Products,200,,Thread-Gruppe 1-4,text,true,,124483,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=5&page=1,30,0,0
1776962939183,84,List Products,200,,Thread-Gruppe 1-1,text,true,,152087,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=4&page=1,80,0,0
1776962939237,39,Login,200,,Thread-Gruppe 1-10,text,true,,10447,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,25,0,0
1776962939237,25,Login-0,302,,Thread-Gruppe 1-10,,true,,802,277,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,25,0,0
1776962939263,13,Login-1,200,,Thread-Gruppe 1-10,text,true,,9645,745,10,10,http://localhost:8080/tools.descartes.teastore.webui/,13,0,0
1776962939375,24,List Products,200,,Thread-Gruppe 1-3,text,true,,124483,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=5&page=1,23,0,0
1776962939389,22,Login,200,,Thread-Gruppe 1-5,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,12,0,0
1776962939389,12,Login-0,302,,Thread-Gruppe 1-5,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,12,0,0
1776962939401,10,Login-1,200,,Thread-Gruppe 1-5,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,10,0,0
1776962939371,46,Add Product 2 to Cart,200,,Thread-Gruppe 1-6,text,true,,30482,1985,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,12,0,0
1776962939371,12,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-6,,true,,1051,991,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,12,0,0
1776962939383,34,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-6,text,true,,29431,994,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,34,0,0
1776962939696,35,List Products,200,,Thread-Gruppe 1-9,text,true,,98521,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=1,34,0,0
1776962939876,29,List Products with different page,200,,Thread-Gruppe 1-7,text,true,,107026,898,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=5,29,0,0
1776962940446,71,Look at Product,200,,Thread-Gruppe 1-3,text,true,,113324,760,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=313,70,0,0
1776962940552,35,Look at Product,200,,Thread-Gruppe 1-8,text,true,,158192,761,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=226,33,0,0
1776962940644,42,List Products,200,,Thread-Gruppe 1-2,text,true,,124483,773,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=5&page=1,40,0,0
1776962940755,33,Look at Product,200,,Thread-Gruppe 1-9,text,true,,90901,759,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=22,31,0,0
1776962941164,111,Look at Product,200,,Thread-Gruppe 1-1,text,true,,148303,760,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=218,110,0,0
1776962941182,94,Look at Product,200,,Thread-Gruppe 1-4,text,true,,114594,760,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=321,94,0,0
1776962941367,27,List Products,200,,Thread-Gruppe 1-10,text,true,,152087,771,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=4&page=1,27,0,0
1776962941771,58,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,26987,1699,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,24,0,0
1776962941771,24,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,933,823,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,24,0,0
1776962941796,33,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,26054,876,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,33,0,0
1776962941793,47,Add Product 2 to Cart,200,,Thread-Gruppe 1-7,text,true,,29767,1985,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,13,0,0
1776962941793,13,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-7,,true,,1051,991,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,13,0,0
1776962941806,34,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-7,text,true,,28716,994,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,34,0,0
1776962942337,32,List Products,200,,Thread-Gruppe 1-5,text,true,,152087,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=4&page=1,30,0,0
1776962942416,23,Logout,200,,Thread-Gruppe 1-6,text,true,,10823,1828,10,10,http://localhost:8080/tools.descartes.teastore.webui/,10,0,0
1776962942416,10,Logout-0,302,,Thread-Gruppe 1-6,,true,,1392,1092,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,10,0,0
1776962942427,12,Logout-1,200,,Thread-Gruppe 1-6,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,12,0,0
1776962942754,60,Look at Product,200,,Thread-Gruppe 1-10,text,true,,149657,759,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=218,60,0,0
1776962942988,69,Add Product to Cart,200,,Thread-Gruppe 1-9,text,true,,25404,1739,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,19,0,0
1776962942988,19,Add Product to Cart-0,302,,Thread-Gruppe 1-9,,true,,932,864,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,19,0,0
1776962943008,49,Add Product to Cart-1,200,,Thread-Gruppe 1-9,text,true,,24472,875,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,48,0,0
1776962943051,33,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,125000,898,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=5&page=4,33,0,0
1776962943147,110,Look at Product,200,,Thread-Gruppe 1-2,text,true,,108615,761,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=315,109,0,0
1776962943350,56,Add Product to Cart,200,,Thread-Gruppe 1-8,text,true,,30656,1701,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,29,0,0
1776962943350,29,Add Product to Cart-0,302,,Thread-Gruppe 1-8,,true,,934,824,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,29,0,0
1776962943379,27,Add Product to Cart-1,200,,Thread-Gruppe 1-8,text,true,,29722,877,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,27,0,0
1776962943705,70,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,25901,1741,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,36,0,0
1776962943705,36,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,933,865,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,36,0,0
1776962943741,34,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,24968,876,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,34,0,0
1776962943939,56,Add Product to Cart,200,,Thread-Gruppe 1-10,text,true,,28841,1739,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,26,0,0
1776962943939,26,Add Product to Cart-0,302,,Thread-Gruppe 1-10,,true,,932,864,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,26,0,0
1776962943965,30,Add Product to Cart-1,200,,Thread-Gruppe 1-10,text,true,,27909,875,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,30,0,0
1776962944029,36,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,28720,1741,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,12,0,0
1776962944029,12,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,933,865,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,12,0,0
1776962944041,24,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,27787,876,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,24,0,0
1776962944251,34,List Products with different page,200,,Thread-Gruppe 1-9,text,true,,102945,897,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=2,32,0,0
